s,p,o
http://kbpedia.org/kko/rc/Aircraft,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25130000
http://kbpedia.org/kko/rc/AircraftAccumulator,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202700
http://kbpedia.org/kko/rc/AircraftCarrier,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25111702
http://kbpedia.org/kko/rc/AircraftElevator,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201508
http://kbpedia.org/kko/rc/AircraftEmergencySystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201900
http://kbpedia.org/kko/rc/AircraftEnvironmentalControlSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202600
http://kbpedia.org/kko/rc/AircraftEquipment,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202500
http://kbpedia.org/kko/rc/AircraftFuelTankSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202400
http://kbpedia.org/kko/rc/AircraftFuselage,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201512
http://kbpedia.org/kko/rc/AircraftFuselageComponent,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201500
http://kbpedia.org/kko/rc/AircraftLandingBrakingSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202200
http://kbpedia.org/kko/rc/AircraftMaintenance,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=78181800
http://kbpedia.org/kko/rc/AircraftMasterControlSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201800
http://kbpedia.org/kko/rc/AircraftPassengerRestraint,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202300
http://kbpedia.org/kko/rc/AircraftPowerSystem,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202000
http://kbpedia.org/kko/rc/AircraftPropeller,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201510
http://kbpedia.org/kko/rc/AircraftRudder,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201507
http://kbpedia.org/kko/rc/AircraftSpoiler,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201501
http://kbpedia.org/kko/rc/AircraftTowbar,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25191514
http://kbpedia.org/kko/rc/AircraftWindow,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25202507
http://kbpedia.org/kko/rc/AircraftWing,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=25201511
http://kbpedia.org/kko/rc/AirCurtain,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=27131605
http://kbpedia.org/kko/rc/AirDryer,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=23201202
http://kbpedia.org/kko/rc/Airfield,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=95121613
http://kbpedia.org/kko/rc/AirFittingConnector,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=27131600
http://kbpedia.org/kko/rc/AirForceBase,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=95101803
http://kbpedia.org/kko/rc/AirFreshener,kko:unspsc-code,https://usa.databasesets.com/unspsc/search?keywords=47131812
