id,short id,reltype,l1 ns,l2 ns,proptype,label ,definitions,altlabel,datatype,domain (RC),range,domainIncludes,rangeIncludes,subproperties,subPropertyOf
http://schema.org/genre,genre,A,3,3,classificationsData,genre-schema,"Genre of the creative work, broadcast channel or group.",,,Broadcasting,anyURI,"http://schema.org/BroadcastChannel, http://schema.org/CreativeWork, http://schema.org/MusicGroup","http://schema.org/Text, http://schema.org/URL",http://schema.org/legislationType,
http://schema.org/lodgingUnitType,lodgingUnitType,A,3,3,classificationsData,lodgingUnitType,"Textual description of the unit type (including suite vs. room, size of bed, etc.).",,,TravelReservation,string,http://schema.org/LodgingReservation,"http://schema.org/QualitativeValue, http://schema.org/Text",,
http://schema.org/model,model,A,3,3,classificationsData,model-schema,The model of the product. Use with the URL of a ProductModel or a textual representation of the model identifier. The URL of the ProductModel can be from an external source. It is recommended to additionally provide strong product identifiers via the gtin8/gtin13/gtin14 and mpn properties.,,,Product,string,http://schema.org/Product,"http://schema.org/ProductModel, http://schema.org/Text",,
http://schema.org/musicalKey,musicalKey,A,3,3,classificationsData,musicalKey,"The key, mode, or scale this composition uses.",,,MusicComposition,string,http://schema.org/MusicComposition,http://schema.org/Text,,
http://schema.org/occupationalCategory,occupationalCategory,A,3,3,classificationsData,occupationalCategory,"Category or categories describing the job. Use BLS O*NET-SOC taxonomy: http://www.onetcenter.org/taxonomy.html. Ideally includes textual label and formal code, with the property repeated for each applicable value.",,,JobListing||PersonTypeByOccupation,string,"http://schema.org/JobPosting, http://schema.org/Occupation",http://schema.org/Text,,
http://schema.org/passengerPriorityStatus,passengerPriorityStatus,A,3,3,classificationsData,passengerPriorityStatus,The priority status assigned to a passenger for security or boarding (e.g. FastTrack or Priority).,,,AirlineReservation,string,http://schema.org/FlightReservation,"http://schema.org/QualitativeValue, http://schema.org/Text",,
http://schema.org/paymentAccepted,paymentAccepted,A,3,3,classificationsData,paymentAccepted,"Cash, Credit Card, Cryptocurrency, Local Exchange Tradings System, etc.",,,Business,string,http://schema.org/LocalBusiness,http://schema.org/Text,,
http://schema.org/playerType,playerType,A,3,3,classificationsData,playerType,"Player type required&#x2014;for example, Flash or Silverlight.",,,MediaObject,string,http://schema.org/MediaObject,http://schema.org/Text,,
http://schema.org/priceType,priceType,A,3,3,classificationsData,priceType,"A short text or acronym indicating multiple price specifications for the same offer, e.g. SRP for the suggested retail price or INVOICE for the invoice price, mostly used in the car industry.",,,Pricing,string,http://schema.org/UnitPriceSpecification,http://schema.org/Text,,
http://schema.org/proficiencyLevel,proficiencyLevel,A,3,3,classificationsData,proficiencyLevel,"Proficiency needed for this content; expected values: 'Beginner', 'Expert'.",,,Article-PCW,string,http://schema.org/TechArticle,http://schema.org/Text,,
http://schema.org/recipeCategory,recipeCategory,A,3,3,classificationsData,recipeCategory,"The category of the recipe—for example, appetizer, entree, etc.",,,Recipe-CW,string,http://schema.org/Recipe,http://schema.org/Text,,
http://schema.org/sampleType,sampleType,A,3,3,classificationsData,sampleType,"What type of code sample: full (compile ready) solution, code snippet, inline code, scripts, template.",,,ComputerCode-Source,string,http://schema.org/SoftwareSourceCode,http://schema.org/Text,,
http://schema.org/seatingType,seatingType,A,3,3,classificationsData,seatingType,The type/class of the seat.,,,EventReservation,string,http://schema.org/Seat,"http://schema.org/QualitativeValue, http://schema.org/Text",,
http://schema.org/serviceType,serviceType,A,3,3,classificationsData,serviceType,"The type of service being offered, e.g. veterans' benefits, emergency relief, etc.",,,ServiceProduct,string,http://schema.org/Service,http://schema.org/Text,,
http://schema.org/vehicleInteriorType,vehicleInteriorType,A,3,3,classificationsData,vehicleInteriorType,"The type or material of the interior of the vehicle (e.g. synthetic fabric, leather, wood, etc.). While most interior types are characterized by the material used, an interior type can also be based on vehicle usage or target audience.",,,Automobile,string,http://schema.org/Vehicle,http://schema.org/Text,,
http://schema.org/videoFormat,videoFormat,A,3,3,classificationsData,videoFormat,"The type of screening or video broadcast used (e.g. IMAX, 3D, SD, HD, etc.).",,,Broadcasting,string,"http://schema.org/BroadcastEvent, http://schema.org/BroadcastService, http://schema.org/ScreeningEvent",http://schema.org/Text,,
http://schema.org/afterMedia,afterMedia,I,1,1,media,afterMedia,A media object representing the circumstances after performing this direction.,,,InstructionalWork,string,http://schema.org/HowToDirection,"http://schema.org/MediaObject, http://schema.org/URL",,
http://schema.org/associatedMedia,associatedMedia,I,1,1,media,associatedMedia,A media object that encodes this CreativeWork. This property is a synonym for encoding.,,,ConceptualWork,hexBinary,http://schema.org/CreativeWork,http://schema.org/MediaObject,,
http://schema.org/audio,audio,I,1,1,media,audio,An embedded audio object.,,,ConceptualWork,thing,http://schema.org/CreativeWork,http://schema.org/AudioObject,,
http://schema.org/beforeMedia,beforeMedia,I,1,1,media,beforeMedia,A media object representing the circumstances before performing this direction.,,,InstructionalWork,string,http://schema.org/HowToDirection,"http://schema.org/MediaObject, http://schema.org/URL",,
http://schema.org/duringMedia,duringMedia,I,1,1,media,duringMedia,A media object representing the circumstances while performing this direction.,,,InstructionalWork,string,http://schema.org/HowToDirection,"http://schema.org/MediaObject, http://schema.org/URL",,
http://schema.org/encoding,encoding,I,1,1,media,encoding,A media object that encodes this CreativeWork. This property is a synonym for associatedMedia.,encodings,,ConceptualWork,hexBinary,http://schema.org/CreativeWork,http://schema.org/MediaObject,,
http://schema.org/encodings,encodings,I,1,1,media,encodings,A media object that encodes this CreativeWork.,,,ConceptualWork,hexBinary,http://schema.org/CreativeWork,http://schema.org/MediaObject,,
http://schema.org/game,game,I,1,1,media,game,Video game which is played on this server.,gameServer,,ComputerServer,thing,http://schema.org/GameServer,http://schema.org/VideoGame,,
http://schema.org/hasMap,hasMap,I,1,1,media,hasMap,A URL to a map of the place.,map||maps,,Places,string,http://schema.org/Place,"http://schema.org/Map, http://schema.org/URL",,
http://schema.org/image,image,I,1,1,media,image,"An image of the item. This can be a <a class=""localLink"" href=""http://schema.org/URL"">URL</a> or a fully described <a class=""localLink"" href=""http://schema.org/ImageObject"">ImageObject</a>.",,,Thing,string,http://schema.org/Thing,"http://schema.org/ImageObject, http://schema.org/URL","http://schema.org/logo, http://schema.org/photo",
http://schema.org/logo,logo,I,1,1,media,logo,An associated logo.,,,owl:Thing,string,"http://schema.org/Brand, http://schema.org/Organization, http://schema.org/Place, http://schema.org/Product, http://schema.org/Service","http://schema.org/ImageObject, http://schema.org/URL",,http://schema.org/image
http://schema.org/photo,photo,I,1,1,media,photo,A photograph of this place.,photos,,Places,hexBinary,http://schema.org/Place,"http://schema.org/ImageObject, http://schema.org/Photograph",,http://schema.org/image
http://schema.org/photos,photos,I,1,1,media,photos,Photographs of this place.,,,Places,hexBinary,http://schema.org/Place,"http://schema.org/ImageObject, http://schema.org/Photograph",,
http://schema.org/primaryImageOfPage,primaryImageOfPage,I,1,1,media,primaryImageOfPage,Indicates the main image on the page.,,,WebPage-CW,hexBinary,http://schema.org/WebPage,http://schema.org/ImageObject,,
http://schema.org/representativeOfPage,representativeOfPage,I,1,1,media,representativeOfPage,Indicates whether this image is representative of the content of the page.,,,VisualImage,boolean,http://schema.org/ImageObject,http://schema.org/Boolean,,
http://schema.org/screenshot,screenshot,I,1,1,media,screenshot,A link to a screenshot image of the app.,,,SoftwareObject-Individual,string,http://schema.org/SoftwareApplication,"http://schema.org/ImageObject, http://schema.org/URL",,
http://schema.org/sharedContent,sharedContent,I,1,1,media,sharedContent,"A CreativeWork such as an image, video, or audio clip shared as part of this posting.",,,OnlineArticle,thing,http://schema.org/SocialMediaPosting,http://schema.org/CreativeWork,,
http://schema.org/thumbnail,thumbnail,I,1,1,media,thumbnail,Thumbnail image for an image or video.,,,VisualImage,hexBinary,"http://schema.org/ImageObject, http://schema.org/VideoObject",http://schema.org/ImageObject,,
http://schema.org/trailer,trailer,I,1,1,media,trailer,"The trailer of a movie or tv/radio series, season, episode, etc.",,,CalendarSeasonType,thing,"http://schema.org/CreativeWorkSeason, http://schema.org/Episode, http://schema.org/Movie, http://schema.org/MovieSeries, http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGame, http://schema.org/VideoGameSeries",http://schema.org/VideoObject,,
http://schema.org/video,video,I,1,1,media,video,An embedded video object.,,,ConceptualWork,thing,http://schema.org/CreativeWork,http://schema.org/VideoObject,,
http://schema.org/additionalName,additionalName,I,1,2,labels,additionalName,"An additional name for a Person, can be used for a middle name.",,,Person,string,http://schema.org/Person,http://schema.org/Text,,
http://schema.org/alternateName,alternateName,I,1,2,labels,alternateName,An alias for the item.,,,Thing,string,http://schema.org/Thing,http://schema.org/Text,,
http://schema.org/alternativeHeadline,alternativeHeadline,I,1,2,labels,alternativeHeadline,A secondary title of the CreativeWork.,,,ConceptualWork,string,http://schema.org/CreativeWork,http://schema.org/Text,,
http://schema.org/brand,brand,I,1,2,labels,brand-schema,"The brand(s) associated with a product or service, or the brand(s) maintained by an organization or business person.",,,Agent,string,"http://schema.org/Organization, http://schema.org/Person, http://schema.org/Product, http://schema.org/Service","http://schema.org/Brand, http://schema.org/Organization",,
http://schema.org/broadcastDisplayName,broadcastDisplayName,I,1,2,labels,broadcastDisplayName,"The name displayed in the channel guide. For many US affiliates, it is the network name.",,,Broadcasting,string,http://schema.org/BroadcastService,http://schema.org/Text,,
http://schema.org/caption,caption,I,1,2,labels,caption,The caption for this object.,,,VisualImage,string,"http://schema.org/ImageObject, http://schema.org/VideoObject",http://schema.org/Text,,
http://schema.org/characterName,characterName,I,1,2,labels,characterName,"The name of a character played in some acting or performing role, i.e. in a PerformanceRole.",,,FictionalCharacter,string,http://schema.org/PerformanceRole,http://schema.org/Text,,
http://schema.org/executableLibraryName,executableLibraryName,I,1,2,labels,executableLibraryName,"Library file name e.g., mscorlib.dll, system.web.dll.",assembly,,ApplicationProgrammingInterface,string,http://schema.org/APIReference,http://schema.org/Text,,
http://schema.org/familyName,familyName,I,1,2,labels,familyName,"Family name. In the U.S., the last name of an Person. This can be used along with givenName instead of the name property.",,,Person,string,http://schema.org/Person,http://schema.org/Text,,
http://schema.org/givenName,givenName,I,1,2,labels,givenName,"Given name. In the U.S., the first name of a Person. This can be used along with familyName instead of the name property.",,,Person,string,http://schema.org/Person,http://schema.org/Text,,
http://schema.org/headline,headline,I,1,2,labels,headline,Headline of the article.,,,ConceptualWork,string,http://schema.org/CreativeWork,http://schema.org/Text,,
http://schema.org/honorificPrefix,honorificPrefix,I,1,2,labels,honorificPrefix,An honorific prefix preceding a Person's name such as Dr/Mrs/Mr.,,,Person,string,http://schema.org/Person,http://schema.org/Text,,
http://schema.org/honorificSuffix,honorificSuffix,I,1,2,labels,honorificSuffix,An honorific suffix preceding a Person's name such as M.D. /PhD/MSCSW.,,,Person,string,http://schema.org/Person,http://schema.org/Text,,
http://schema.org/jobTitle,jobTitle,I,1,2,labels,jobTitle,"The job title of the person (for example, Financial Manager).",,,Person,string,http://schema.org/Person,http://schema.org/Text,,
http://schema.org/keywords,keywords,I,1,2,labels,keywords,Keywords or tags used to describe this content. Multiple entries in a keywords list are typically delimited by commas.,,,ConceptualWork,string,http://schema.org/CreativeWork,http://schema.org/Text,,
http://schema.org/legalName,legalName,I,1,2,labels,legalName,"The official name of the organization, e.g. the registered company name.",,,Organization,string,http://schema.org/Organization,http://schema.org/Text,,
http://schema.org/name,name,I,1,2,labels,name,The name of the item.,,,Thing,string,http://schema.org/Thing,http://schema.org/Text,,
http://schema.org/orderedItem,orderedItem,I,1,2,labels,orderedItem,The item ordered.,,,Receipt||ReceiptItem,thing,"http://schema.org/Order, http://schema.org/OrderItem","http://schema.org/OrderItem, http://schema.org/Product",,
http://schema.org/programName,programName,I,1,2,labels,programName,The program providing the membership.,,,ServiceProduct,string,http://schema.org/ProgramMembership,http://schema.org/Text,,
http://schema.org/roleName,roleName,I,1,2,labels,roleName,"A role played, performed or filled by a person or organization. For example, the team of creators for a comic book might fill the roles named 'inker', 'penciller', and 'letterer'; or an athlete in a SportsTeam might play in the position named 'Quarterback'.",namedPosition,,FictionalCharacter,anyURI,http://schema.org/Role,"http://schema.org/Text, http://schema.org/URL",,
http://schema.org/targetName,targetName,I,1,2,labels,targetName,The name of a node in an established educational framework.,,,Learning,string,http://schema.org/AlignmentObject,http://schema.org/Text,,
http://schema.org/title,title,I,1,2,labels,title,The title of the job.,,,JobListing,string,http://schema.org/JobPosting,http://schema.org/Text,,
http://schema.org/trainName,trainName,I,1,2,labels,trainName,The name of the train (e.g. The Orient Express).,,,TrainTravel,string,http://schema.org/TrainTrip,http://schema.org/Text,,
http://schema.org/underName,underName,I,1,2,labels,underName,The person or organization the reservation or ticket is for.,,,Reservation||Ticket,thing,"http://schema.org/Reservation, http://schema.org/Ticket","http://schema.org/Organization, http://schema.org/Person",,
http://schema.org/valueName,valueName,I,1,2,labels,valueName,Indicates the name of the PropertyValueSpecification to be used in URL templates and form encoding in a manner analogous to HTML's input@name.,,,Pricing,string,http://schema.org/PropertyValueSpecification,http://schema.org/Text,,
http://schema.org/accessibilitySummary,accessibilitySummary,I,1,3,descriptions,accessibilitySummary,"A human-readable summary of specific accessibility features or deficiencies, consistent with the other accessibility metadata but expressing subtleties such as ""short descriptions are present but long descriptions will be needed for non-visual users"" or ""short descriptions are present and no long descriptions are needed.""",,,ConceptualWork,string,http://schema.org/CreativeWork,http://schema.org/Text,,
http://schema.org/claimReviewed,claimReviewed,I,1,3,descriptions,claimReviewed,A short summary of the specific claims reviewed in a ClaimReview.,,,Review-CW,string,http://schema.org/ClaimReview,http://schema.org/Text,,
http://schema.org/description,description,I,1,3,descriptions,description,A description of the item.,,,Thing,string,http://schema.org/Thing,http://schema.org/Text,http://schema.org/disambiguatingDescription,
http://schema.org/disambiguatingDescription,disambiguatingDescription,I,1,3,descriptions,disambiguatingDescription,"A sub property of description. A short description of the item used to disambiguate from other, similar items. Information from other properties (in particular, name) may be necessary for the description to be useful for disambiguation.",,,Thing,string,http://schema.org/Thing,http://schema.org/Text,,http://schema.org/description
http://schema.org/exifData,exifData,I,1,3,descriptions,exifData,exif data for this object.,,,VisualImage,string,http://schema.org/ImageObject,"http://schema.org/PropertyValue, http://schema.org/Text",,
http://schema.org/gameTip,gameTip,I,1,3,descriptions,gameTip,"Links to tips, tactics, etc.",,,ComputerGameProgram-Graphical,thing,http://schema.org/VideoGame,http://schema.org/CreativeWork,,
http://schema.org/hasMenu,hasMenu,I,1,3,descriptions,hasMenu,"Either the actual menu as a structured representation, as text, or a URL of the menu.",menu,,Restaurant-Organization,string,http://schema.org/FoodEstablishment,"http://schema.org/Menu, http://schema.org/Text, http://schema.org/URL",,
http://schema.org/lodgingUnitDescription,lodgingUnitDescription,I,1,3,descriptions,lodgingUnitDescription,A full description of the lodging unit.,,,TravelReservation,string,http://schema.org/LodgingReservation,http://schema.org/Text,,
http://schema.org/lyrics,lyrics,I,1,3,descriptions,lyrics,The words in the song.,,,MusicComposition,thing,http://schema.org/MusicComposition,http://schema.org/CreativeWork,,
http://schema.org/menu,menu,I,1,3,descriptions,menu,"Either the actual menu as a structured representation, as text, or a URL of the menu.",,,Restaurant-Organization,string,http://schema.org/FoodEstablishment,"http://schema.org/Menu, http://schema.org/Text, http://schema.org/URL",,
http://schema.org/recipeInstructions,recipeInstructions,I,1,3,descriptions,recipeInstructions,"A step in making the recipe, in the form of a single item (document, video, etc.) or an ordered list with HowToStep and/or HowToSection items.",,,Recipe-CW,string,http://schema.org/Recipe,"http://schema.org/CreativeWork, http://schema.org/ItemList, http://schema.org/Text",,http://schema.org/step
http://schema.org/targetDescription,targetDescription,I,1,3,descriptions,targetDescription,The description of a node in an established educational framework.,,,Learning,string,http://schema.org/AlignmentObject,http://schema.org/Text,,
http://schema.org/transcript,transcript,I,1,3,descriptions,transcript,"If this MediaObject is an AudioObject or VideoObject, the transcript of that object.",,,RecordingOfWaveIBT,string,"http://schema.org/AudioObject, http://schema.org/VideoObject",http://schema.org/Text,,
http://schema.org/about,about,I,2,1,pointers,about,The subject matter of the content.,,,TextualPCW,thing,"http://schema.org/CommunicateAction, http://schema.org/CreativeWork, http://schema.org/Event",http://schema.org/Thing,http://schema.org/mainEntity,
http://schema.org/address,address,I,2,1,pointers,address,Physical address of the item.,,,Manifestations,string,"http://schema.org/GeoCoordinates, http://schema.org/GeoShape, http://schema.org/Organization, http://schema.org/Person, http://schema.org/Place","http://schema.org/PostalAddress, http://schema.org/Text",,
http://schema.org/addressCountry,addressCountry,I,2,1,pointers,addressCountry,"The country. For example, USA. You can also provide the two-letter <a href=""http://en.wikipedia.org/wiki/ISO_3166-1"">ISO 3166-1 alpha-2 country code</a>.",,,Manifestations,string,"http://schema.org/GeoCoordinates, http://schema.org/GeoShape, http://schema.org/PostalAddress","http://schema.org/Country, http://schema.org/Text",,
http://schema.org/addressLocality,addressLocality,I,2,1,pointers,addressLocality,"The locality. For example, Mountain View.",,,MailingAddress,string,http://schema.org/PostalAddress,http://schema.org/Text,,
http://schema.org/addressRegion,addressRegion,I,2,1,pointers,addressRegion,"The region. For example, CA.",,,MailingAddress,string,http://schema.org/PostalAddress,http://schema.org/Text,,
http://schema.org/billingAddress,billingAddress,I,2,1,pointers,billingAddress,The billing address for the order.,,,Receipt,string,http://schema.org/Order,http://schema.org/PostalAddress,,
http://schema.org/breadcrumb,breadcrumb,I,2,1,pointers,breadcrumb,A set of links that can help a user understand and navigate a website hierarchy.,,,WebPage-CW,string,http://schema.org/WebPage,"http://schema.org/BreadcrumbList, http://schema.org/Text",,
http://schema.org/codeRepository,codeRepository,I,2,1,pointers,codeRepository,"Link to the repository where the un-compiled, human readable code and related code is located (SVN, github, CodePlex).",,,ComputerCode-Source,anyURI,http://schema.org/SoftwareSourceCode,http://schema.org/URL,,
http://schema.org/contactPoint,contactPoint,I,2,1,pointers,contactPoint,A contact point for a person or organization.,contactPoints,,Agent,string,"http://schema.org/HealthInsurancePlan, http://schema.org/Organization, http://schema.org/Person",http://schema.org/ContactPoint,,
http://schema.org/contactPoints,contactPoints,I,2,1,pointers,contactPoints,A contact point for a person or organization.,,,Agent,string,"http://schema.org/Organization, http://schema.org/Person",http://schema.org/ContactPoint,,
http://schema.org/contentUrl,contentUrl,I,2,1,pointers,contentUrl,"Actual bytes of the media object, for example the image file or video file.",,,MediaObject,anyURI,http://schema.org/MediaObject,http://schema.org/URL,,
http://schema.org/deliveryAddress,deliveryAddress,I,2,1,pointers,deliveryAddress,Destination address.,,,Package-delivery,string,http://schema.org/ParcelDelivery,http://schema.org/PostalAddress,,
http://schema.org/discussionUrl,discussionUrl,I,2,1,pointers,discussionUrl,A link to the page containing the comments of the CreativeWork.,,,ConceptualWork,anyURI,http://schema.org/CreativeWork,http://schema.org/URL,,
http://schema.org/downloadUrl,downloadUrl,I,2,1,pointers,downloadUrl,"If the file can be downloaded, URL to download the binary.",,,SoftwareObject-Individual,anyURI,http://schema.org/SoftwareApplication,http://schema.org/URL,,
http://schema.org/email,email,I,2,1,pointers,email,Email address.,,,LocationAttributes,string,"http://schema.org/ContactPoint, http://schema.org/Organization, http://schema.org/Person",http://schema.org/Text,,
http://schema.org/embedUrl,embedUrl,I,2,1,pointers,embedUrl,"A URL pointing to a player for a specific video. In general, this is the information in the <code>src</code> element of an <code>embed</code> tag and should not be the same as the content of the <code>loc</code> tag.",,,MediaObject,anyURI,http://schema.org/MediaObject,http://schema.org/URL,,
http://schema.org/faxNumber,faxNumber,I,2,1,pointers,faxNumber,The fax number.,,,LocationAttributes,string,"http://schema.org/ContactPoint, http://schema.org/Organization, http://schema.org/Person, http://schema.org/Place",http://schema.org/Text,,
http://schema.org/installUrl,installUrl,I,2,1,pointers,installUrl,"URL at which the app may be installed, if different from the URL of the item.",,,SoftwareObject-Individual,anyURI,http://schema.org/SoftwareApplication,http://schema.org/URL,,
http://schema.org/isAccessoryOrSparePartFor,isAccessoryOrSparePartFor,I,2,1,pointers,isAccessoryOrSparePartFor,A pointer to another product (or multiple products) for which this product is an accessory or spare part.,,,Product,thing,http://schema.org/Product,http://schema.org/Product,,
http://schema.org/mainEntity,mainEntity,I,2,1,pointers,mainEntity,Indicates the primary entity described in some page or other CreativeWork.,mainEntityOfPage,,ConceptualWork,thing,http://schema.org/CreativeWork,http://schema.org/Thing,,http://schema.org/about
http://schema.org/map,map,I,2,1,pointers,map,A URL to a map of the place.,,,Places,anyURI,http://schema.org/Place,http://schema.org/URL,,
http://schema.org/maps,maps,I,2,1,pointers,maps,A URL to a map of the place.,,,Places,anyURI,http://schema.org/Place,http://schema.org/URL,,
http://schema.org/originAddress,originAddress,I,2,1,pointers,originAddress,Shipper's address.,,,Package-delivery,string,http://schema.org/ParcelDelivery,http://schema.org/PostalAddress,,
http://schema.org/pageEnd,pageEnd,I,2,1,pointers,pageEnd,"The page on which the work ends; for example ""138"" or ""xvi"".",,,LiteraryWork-CW,string,"http://schema.org/Article, http://schema.org/Chapter, http://schema.org/PublicationIssue, http://schema.org/PublicationVolume","http://schema.org/Integer, http://schema.org/Text",,
http://schema.org/pageStart,pageStart,I,2,1,pointers,pageStart,"The page on which the work starts; for example ""135"" or ""xiii"".",,,LiteraryWork-CW,string,"http://schema.org/Article, http://schema.org/Chapter, http://schema.org/PublicationIssue, http://schema.org/PublicationVolume","http://schema.org/Integer, http://schema.org/Text",,
http://schema.org/pagination,pagination,I,2,1,pointers,pagination,"Any description of pages that is not separated into pageStart and pageEnd; for example, ""1-6, 9, 55"" or ""10-12, 46-49"".",,,LiteraryWork-CW,string,"http://schema.org/Article, http://schema.org/Chapter, http://schema.org/PublicationIssue, http://schema.org/PublicationVolume",http://schema.org/Text,,
http://schema.org/passengerSequenceNumber,passengerSequenceNumber,I,2,1,pointers,passengerSequenceNumber,The passenger's sequence number as assigned by the airline.,,,AirlineReservation,string,http://schema.org/FlightReservation,http://schema.org/Text,,
http://schema.org/paymentUrl,paymentUrl,I,2,1,pointers,paymentUrl,The URL for sending a payment.,,,Receipt,anyURI,http://schema.org/Order,http://schema.org/URL,,
http://schema.org/printColumn,printColumn,I,2,1,pointers,printColumn,The number of the column in which the NewsArticle appears in the print edition.,,,NewsArticle,string,http://schema.org/NewsArticle,http://schema.org/Text,,
http://schema.org/printEdition,printEdition,I,2,1,pointers,printEdition,The edition of the print product in which the NewsArticle appears.,,,NewsArticle,string,http://schema.org/NewsArticle,http://schema.org/Text,,
http://schema.org/printPage,printPage,I,2,1,pointers,printPage,"If this NewsArticle appears in print, this field indicates the name of the page on which the article is found. Please note that this field is intended for the exact page name (e.g. A5, B18).",,,NewsArticle,string,http://schema.org/NewsArticle,http://schema.org/Text,,
http://schema.org/printSection,printSection,I,2,1,pointers,printSection,"If this NewsArticle appears in print, this field indicates the print section in which the article appeared.",,,NewsArticle,string,http://schema.org/NewsArticle,http://schema.org/Text,,
http://schema.org/replyToUrl,replyToUrl,I,2,1,pointers,replyToUrl,The URL at which a reply may be posted to the specified UserComment.,,,UserComments,anyURI,http://schema.org/UserComments,http://schema.org/URL,,
http://schema.org/seatNumber,seatNumber,I,2,1,pointers,seatNumber,"The location of the reserved seat (e.g., 27).",,,EventReservation,string,http://schema.org/Seat,http://schema.org/Text,,
http://schema.org/seatRow,seatRow,I,2,1,pointers,seatRow,"The row location of the reserved seat (e.g., B).",,,EventReservation,string,http://schema.org/Seat,http://schema.org/Text,,
http://schema.org/seatSection,seatSection,I,2,1,pointers,seatSection,The section location of the reserved seat (e.g. Orchestra).,,,EventReservation,string,http://schema.org/Seat,http://schema.org/Text,,
http://schema.org/servicePhone,servicePhone,I,2,1,pointers,servicePhone,The phone number to use to access the service.,,,ServiceProduct,string,http://schema.org/ServiceChannel,http://schema.org/ContactPoint,,
http://schema.org/servicePostalAddress,servicePostalAddress,I,2,1,pointers,servicePostalAddress,The address for accessing the service by mail.,,,ServiceProduct,string,http://schema.org/ServiceChannel,http://schema.org/PostalAddress,,
http://schema.org/serviceSmsNumber,serviceSmsNumber,I,2,1,pointers,serviceSmsNumber,The number to access the service by text message.,,,ServiceProduct,string,http://schema.org/ServiceChannel,http://schema.org/ContactPoint,,
http://schema.org/serviceUrl,serviceUrl,I,2,1,pointers,serviceUrl,The website to access the service.,,,ServiceProduct,anyURI,http://schema.org/ServiceChannel,http://schema.org/URL,,
http://schema.org/significantLink,significantLink,I,2,1,pointers,significantLink,"One of the more significant URLs on the page. Typically, these are the non-navigation links that are clicked on the most.",significantLinks,,WebPage-CW,anyURI,http://schema.org/WebPage,http://schema.org/URL,,
http://schema.org/significantLinks,significantLinks,I,2,1,pointers,significantLinks,"The most significant URLs on the page. Typically, these are the non-navigation links that are clicked on the most.",,,WebPage-CW,anyURI,http://schema.org/WebPage,http://schema.org/URL,,
http://schema.org/streetAddress,streetAddress,I,2,1,pointers,streetAddress,"The street address. For example, 1600 Amphitheatre Pkwy.",,,MailingAddress,string,http://schema.org/PostalAddress,http://schema.org/Text,,
http://schema.org/targetUrl,targetUrl,I,2,1,pointers,targetUrl,The URL of a node in an established educational framework.,,,Learning,anyURI,http://schema.org/AlignmentObject,http://schema.org/URL,,
http://schema.org/telephone,telephone,I,2,1,pointers,telephone,The telephone number.,,,LocationAttributes,string,"http://schema.org/ContactPoint, http://schema.org/Organization, http://schema.org/Person, http://schema.org/Place",http://schema.org/Text,,
http://schema.org/thumbnailUrl,thumbnailUrl,I,2,1,pointers,thumbnailUrl,A thumbnail image relevant to the Thing.,,,ConceptualWork,anyURI,http://schema.org/CreativeWork,http://schema.org/URL,,
http://schema.org/ticketedSeat,ticketedSeat,I,2,1,pointers,ticketedSeat,The seat associated with the ticket.,,,Ticket,thing,http://schema.org/Ticket,http://schema.org/Seat,,
http://schema.org/trackingUrl,trackingUrl,I,2,1,pointers,trackingUrl,Tracking url for the parcel delivery.,,,Package-delivery,anyURI,http://schema.org/ParcelDelivery,http://schema.org/URL,,
http://schema.org/url,url,I,2,1,pointers,url,URL of the item.,,,Thing,anyURI,http://schema.org/Thing,http://schema.org/URL,,
http://schema.org/valueReference,valueReference,I,2,1,pointers,valueReference,"A pointer to a secondary value that provides additional information on the original value, e.g. a reference temperature.",,,owl:Thing,string,"http://schema.org/PropertyValue, http://schema.org/QualitativeValue, http://schema.org/QuantitativeValue","http://schema.org/Enumeration, http://schema.org/PropertyValue, http://schema.org/QualitativeValue, http://schema.org/QuantitativeValue, http://schema.org/StructuredValue",,
http://schema.org/accountId,accountId,I,2,2,identifiers,accountId,The identifier for the account the payment will be applied to.,,,Bill-PaymentRequest,string,http://schema.org/Invoice,http://schema.org/Text,,http://schema.org/identifier
http://schema.org/broadcastChannelId,broadcastChannelId,I,2,2,identifiers,broadcastChannelId,"The unique address by which the BroadcastService can be identified in a provider lineup. In US, this is typically a number.",,,Broadcasting,string,http://schema.org/BroadcastChannel,http://schema.org/Text,,
http://schema.org/busName,busName,I,2,2,identifiers,busName,The name of the bus (e.g. Bolt Express).,,,BusTrip,string,http://schema.org/BusTrip,http://schema.org/Text,,
http://schema.org/busNumber,busNumber,I,2,2,identifiers,busNumber,The unique identifier for the bus.,,,BusTrip,string,http://schema.org/BusTrip,http://schema.org/Text,,
http://schema.org/catalogNumber,catalogNumber,I,2,2,identifiers,catalogNumber,The catalog number for the release.,,,RecordedSoundProduct,string,http://schema.org/MusicRelease,http://schema.org/Text,,
http://schema.org/clipNumber,clipNumber,I,2,2,identifiers,clipNumber,Position of the clip within an ordered group of clips.,,,RecordingOfWaveIBT,string,http://schema.org/Clip,"http://schema.org/Integer, http://schema.org/Text",,http://schema.org/position
http://schema.org/confirmationNumber,confirmationNumber,I,2,2,identifiers,confirmationNumber,A number that confirms the given order or payment has been received.,,,Bill-PaymentRequest,string,"http://schema.org/Invoice, http://schema.org/Order",http://schema.org/Text,,http://schema.org/identifier
